Gen,x0_0,x0_1,x1_0,x1_1,x2_0,x2_1,x3_0,x3_1,x4_0,x4_1,x5_0,x5_1,x6_0,x6_1,x7_0,x7_1,x8_0,x8_1,x9_0,x9_1,x10_0,x10_1,x11_0,x11_1,x12_0,x12_1,x13_0,x13_1,x14_0,x14_1,x15_0,x15_1,x16_0,x16_1,x17_0,x17_1,x18_0,x18_1,x19_0,x19_1,x20_0,x20_1,x21_0,x21_1,x22_0,x22_1,x23_0,x23_1,x24_0,x24_1,x25_0,x25_1,x26_0,x26_1,x27_0,x27_1,x28_0,x28_1,x29_0,x29_1,
125,0.045681,-0.002935,-0.077499,-0.056362,0.020571,-0.182137,-0.098878,0.058150,-0.098878,0.058150,-0.083742,0.122964,0.021355,-0.195193,0.006498,0.208708,0.117045,0.030425,-0.059191,0.223603,0.144881,0.077189,0.144881,0.077189,-0.141281,0.114390,-0.020781,0.319115,-0.020781,0.319115,0.050205,-0.311221,0.012350,0.330702,-0.082101,0.299697,0.179370,-0.062912,0.180075,0.108691,-0.103741,-0.300428,-0.177590,0.180435,-0.156198,0.283416,-0.205385,0.134842,-0.171504,0.307414,-0.064414,0.448421,-0.113715,0.418496,-0.233683,-0.181730,-0.233683,-0.181730,0.267894,-0.040459,
126,0.046169,-0.077226,0.066477,-0.084968,-0.070799,-0.125168,0.056512,-0.148463,-0.087352,0.128345,0.119200,0.010408,0.119200,0.010408,0.111842,0.136393,0.105224,-0.154431,0.092316,-0.190505,-0.137924,0.042181,0.143934,0.071835,0.143934,0.071835,-0.025914,0.278232,-0.012048,0.281700,0.002304,0.286845,-0.090564,0.241499,-0.090564,0.241499,-0.160486,0.160069,-0.160486,0.160069,-0.015574,-0.349709,0.174028,-0.198284,-0.092889,0.350861,-0.092889,0.350861,0.080917,0.372274,0.165131,-0.268201,-0.221655,0.135358,-0.221655,0.135358,0.001801,0.458714,-0.251310,0.031493,
127,0.022884,0.029201,-0.025123,-0.046213,-0.025123,-0.046213,0.018879,-0.075745,0.058174,0.060237,0.014820,-0.139533,-0.061722,-0.121022,-0.061722,-0.121022,-0.014305,-0.180620,-0.099901,0.121892,-0.118268,0.073948,0.020319,-0.253923,0.091028,-0.199943,0.091028,-0.199943,0.144173,0.061555,0.144173,0.061555,0.115309,0.194638,-0.040845,-0.287242,-0.146154,0.145421,0.169696,0.023248,0.169696,0.023248,0.040374,0.341560,0.040374,0.341560,-0.089125,0.309584,-0.032223,-0.346971,0.098635,-0.307191,-0.201238,-0.116601,-0.149452,-0.280755,-0.211586,0.031475,0.211174,0.050437,
128,0.010063,-0.143494,0.010063,-0.143494,0.110405,-0.079801,-0.081705,0.172385,-0.081705,0.172385,0.021739,-0.240882,0.150284,-0.070456,0.150284,-0.070456,0.072456,0.266717,-0.096191,0.257862,0.094992,-0.284946,0.180812,0.044639,-0.137068,-0.235016,-0.154725,-0.199798,-0.172778,0.161217,-0.194200,-0.040538,-0.194200,-0.040538,0.156731,-0.219371,0.135653,0.268227,-0.028267,0.369174,-0.028267,0.369174,0.210280,0.007700,0.072118,0.369756,-0.203021,-0.123830,0.105427,-0.356818,0.105427,-0.356818,-0.135943,0.321377,0.205115,-0.168063,0.068533,-0.421795,0.068533,-0.421795,
129,-0.044630,-0.007123,-0.038953,-0.042372,0.064844,-0.009400,-0.060042,0.146544,0.082992,0.101359,-0.121839,-0.102113,0.127698,-0.093991,0.118972,-0.146894,0.028525,0.264300,-0.131913,-0.115006,-0.070932,0.248502,-0.070932,0.248502,0.149688,0.033310,0.149688,0.033310,-0.115185,0.221298,-0.115185,0.221298,-0.155877,0.127300,0.117485,-0.242494,0.174695,-0.088516,0.129438,-0.262431,-0.090648,-0.315603,-0.085460,0.330870,-0.037984,0.369408,0.110538,0.315330,-0.053072,0.369920,0.022192,0.389333,-0.195836,-0.187638,0.212278,0.176633,0.198847,-0.241267,0.244111,-0.100393,
130,-0.005410,-0.046702,-0.021973,0.055882,0.008375,-0.074509,0.022103,-0.107523,-0.066887,0.071059,-0.066887,0.071059,0.003844,-0.153555,0.088979,0.043602,0.103362,-0.036640,0.038880,-0.192611,-0.031120,-0.203418,-0.063742,-0.180988,-0.116429,-0.029297,0.000066,0.223980,0.101753,-0.138576,0.053837,-0.246137,-0.095340,0.206027,-0.126808,0.169653,-0.024157,0.293834,-0.080970,-0.278310,-0.080970,-0.278310,-0.049991,-0.305214,0.178782,-0.089053,0.178782,-0.089053,-0.182784,-0.068159,-0.182784,-0.068159,-0.004086,-0.350415,0.177405,-0.119669,-0.155610,-0.201278,0.192720,0.023433,
131,-0.040938,0.056197,-0.040938,0.056197,0.051619,-0.024935,0.051619,-0.024935,0.029453,0.115669,0.068576,-0.050755,0.068576,-0.050755,-0.074710,0.001730,-0.095974,0.040425,-0.077615,0.139946,-0.077615,0.139946,-0.105715,-0.061768,-0.105972,-0.060380,-0.116968,-0.109877,-0.116968,-0.109877,-0.108289,0.140296,-0.108289,0.140296,-0.016991,-0.259316,-0.016991,-0.259316,-0.139737,-0.061400,-0.139737,-0.061400,-0.140080,0.066436,-0.119922,0.170509,-0.071063,-0.256806,0.107510,-0.213249,0.107510,-0.213249,0.086146,0.246686,0.157420,-0.050482,-0.063708,-0.287425,0.031843,-0.315690,
132,0.017796,0.066073,-0.039471,0.005471,-0.027454,0.091075,-0.027454,0.091075,-0.056953,-0.019207,-0.056953,-0.019207,0.077041,-0.007257,0.077041,-0.007257,0.087524,0.053646,0.087524,0.053646,0.116929,0.028792,0.116929,0.028792,-0.126106,-0.051936,-0.092282,0.170658,-0.092282,0.170658,0.015616,0.252333,0.015616,0.252333,0.055917,-0.261775,0.055917,-0.261775,-0.116973,0.187013,-0.116973,0.187013,0.154566,0.110978,0.019305,-0.309340,0.019305,-0.309340,0.124911,-0.224207,0.096396,0.272345,0.096396,0.272345,0.048237,-0.317600,0.048237,-0.317600,0.137885,-0.231658,
133,0.021436,-0.048234,-0.042285,0.038176,-0.013622,-0.094204,0.024493,0.107959,0.024493,0.107959,-0.049255,-0.113754,-0.086703,0.111553,-0.086703,0.111553,-0.035916,-0.194449,-0.075486,-0.168912,-0.041084,0.209749,-0.098766,0.138065,0.097808,0.146318,-0.053043,-0.242721,-0.053043,-0.242721,-0.141204,0.008556,-0.141204,0.008556,0.077169,-0.231617,-0.150925,-0.065946,0.151709,0.072288,0.151709,0.072288,-0.126786,-0.177159,0.157178,-0.038683,0.139831,-0.146699,-0.104802,-0.231352,0.110870,0.235188,0.110870,0.235188,-0.052506,0.310336,-0.052506,0.310336,0.174406,0.032005,
134,-0.034642,-0.002822,-0.040128,0.012701,0.066241,-0.049766,-0.073777,0.027325,-0.007102,-0.140822,0.024661,0.172323,-0.080863,-0.098823,-0.080863,-0.098823,-0.099849,0.069098,-0.099849,0.069098,0.109340,-0.049787,-0.094947,-0.122127,0.090990,0.143739,0.093330,-0.212616,0.139662,0.106123,0.094892,-0.237230,0.094892,-0.237230,-0.153202,-0.146150,-0.018416,-0.321846,-0.018416,-0.321846,0.162253,-0.116917,0.047576,-0.314631,-0.175336,0.016419,0.060091,0.308764,0.179931,-0.036172,-0.175232,-0.085305,0.149675,0.193833,-0.070729,-0.314038,-0.110299,0.274630,0.064161,0.332484,
135,0.019339,0.042979,-0.029195,0.043786,-0.029377,0.056544,-0.029377,0.056544,0.044669,-0.091905,0.058593,-0.073479,-0.083955,0.116726,-0.108319,-0.089308,-0.087529,-0.163419,-0.042793,0.223472,-0.042793,0.223472,0.040512,0.230107,0.113783,-0.120801,-0.126009,0.091266,-0.126009,0.091266,0.074051,-0.226172,0.074051,-0.226172,-0.050654,-0.253101,0.048198,-0.255913,0.144014,0.050015,0.146582,0.010387,0.002835,-0.275928,-0.139067,0.092796,-0.139067,0.092796,0.042133,0.270165,0.009496,0.289403,-0.084169,-0.261367,0.160266,0.070020,-0.126604,-0.203807,-0.126604,-0.203807,
136,0.018140,0.035996,0.018140,0.035996,0.037213,0.005500,0.037213,0.005500,0.035069,-0.033362,0.035069,-0.033362,-0.018269,0.080263,-0.018269,0.080263,-0.005206,-0.097414,-0.005206,-0.097414,0.018927,0.115980,0.018927,0.115980,0.065486,-0.031213,0.065486,-0.031213,-0.014899,0.142542,-0.014899,0.142542,0.061954,-0.105051,-0.042144,0.159654,-0.042144,0.159654,-0.026674,-0.208998,0.010430,-0.236184,0.119459,0.107598,0.119459,0.107598,0.060764,-0.222015,-0.032298,-0.258444,0.012651,-0.267705,-0.143999,-0.041261,0.178282,-0.059836,0.179371,-0.055670,0.179371,-0.055670,
137,0.001242,0.027252,0.033462,0.044617,0.033462,0.044617,-0.064284,-0.031775,-0.073499,0.026193,-0.071208,0.071962,0.086461,0.064393,0.087080,0.069422,0.043730,-0.167616,0.101962,-0.073995,0.000121,-0.209617,-0.036241,0.209382,0.105991,0.114350,0.074786,-0.194979,0.121545,0.079880,0.061417,0.228554,-0.090414,-0.202183,0.147888,0.025441,0.086973,0.227355,0.086973,0.227355,0.122188,-0.169847,0.122188,-0.169847,-0.150682,0.075268,-0.150682,0.075268,-0.145972,-0.122089,-0.145972,-0.122089,0.072554,0.267176,0.144971,0.165203,0.119141,0.229097,0.170168,-0.049367,
138,-0.009771,-0.036820,-0.009771,-0.036820,-0.015378,0.051079,0.027287,0.040920,0.027287,0.040920,0.036331,0.006066,0.036331,0.006066,-0.009851,0.114368,-0.009851,0.114368,-0.063917,0.072105,-0.063917,0.072105,0.074469,-0.013696,0.033037,0.134763,0.034490,0.139701,-0.041899,0.139157,0.061712,-0.112845,0.061712,-0.112845,0.025999,-0.156670,0.063293,-0.117643,-0.062801,0.122970,0.000368,0.203161,0.000368,0.203161,0.048389,0.184386,-0.115163,0.045807,0.002412,0.251393,0.002412,0.251393,0.133364,0.078652,0.137624,-0.061003,0.137624,-0.061003,0.134121,0.114968,
139,0.010932,0.075448,0.010932,0.075448,0.031158,0.059306,-0.022205,-0.074636,0.007734,0.103596,0.030239,0.101877,0.031225,0.101801,-0.039125,0.092334,-0.032771,-0.109713,-0.032771,-0.109713,-0.064362,-0.078906,-0.064362,-0.078906,-0.067457,0.080420,-0.008083,0.160530,-0.075936,0.115274,0.006615,0.188903,0.020907,0.192523,0.020907,0.192523,0.029025,-0.190529,-0.117787,-0.054731,0.091479,0.152331,0.120798,-0.047287,0.128231,-0.016887,0.128231,-0.016887,-0.064056,0.215293,0.004450,-0.267231,0.004450,-0.267231,0.088957,0.226281,0.027762,-0.298984,-0.071426,-0.273734,
140,-0.011703,0.070439,-0.021438,-0.061944,-0.021438,-0.061944,0.014438,-0.077661,-0.024778,-0.075623,-0.042195,-0.041847,-0.042195,-0.041847,0.015752,0.098074,0.015752,0.098074,-0.014766,0.118439,-0.014766,0.118439,0.041979,0.095738,0.049075,-0.085501,-0.067251,0.056752,-0.010991,0.137536,0.012525,0.148304,0.089563,-0.020294,0.039689,0.157699,0.091955,0.040722,0.093856,-0.030168,-0.014631,-0.188832,-0.099976,0.086796,0.088106,-0.127735,-0.037567,0.197707,0.054378,0.192078,-0.038937,0.224804,-0.077811,0.187398,0.091357,0.165826,0.091357,0.165826,-0.120642,0.077037,
141,0.012085,0.048194,-0.016270,0.048816,0.015623,-0.050727,0.036504,-0.015389,-0.017859,0.062993,-0.044100,-0.044936,-0.054063,-0.041580,-0.054063,-0.041580,0.058454,-0.011456,0.055474,-0.052257,0.052337,-0.071668,-0.038030,0.113326,-0.038030,0.113326,0.067871,0.075001,0.067871,0.075001,0.044640,0.131975,-0.048999,-0.128678,0.105696,0.022301,0.083402,0.130431,0.083253,0.146459,0.112644,-0.059985,0.113049,-0.072086,-0.119892,-0.000940,-0.119892,-0.000940,0.084760,-0.182047,-0.131259,-0.092817,0.067751,0.233340,0.122862,-0.134350,0.029017,-0.265991,-0.147097,0.056720,
142,-0.023967,0.008465,0.043660,-0.024587,0.043660,-0.024587,-0.021979,0.078793,-0.043950,-0.046109,-0.043950,-0.046109,0.010723,-0.094766,-0.031472,0.106758,0.032315,-0.127105,0.032315,-0.127105,0.046410,-0.112245,0.020519,0.164803,0.020519,0.164803,0.096056,0.012605,-0.011598,-0.195516,-0.105307,0.094793,-0.105307,0.094793,0.059787,0.201038,0.059787,0.201038,0.086643,0.183736,0.133599,0.025201,0.115782,0.164263,0.114535,0.176355,0.114535,0.176355,-0.045955,-0.266948,0.032519,0.278415,0.032519,0.278415,-0.067898,-0.261472,-0.067898,-0.261472,0.041676,0.284791,
143,-0.063232,-0.011405,-0.030237,0.112529,0.040447,-0.106684,0.040447,-0.106684,-0.057765,0.102130,-0.057765,0.102130,-0.072430,0.068162,0.029301,0.147628,-0.022647,0.159275,0.055143,0.130153,0.055143,0.130153,0.089870,0.085608,-0.030258,0.198104,0.117547,0.107138,-0.011067,0.249826,0.113533,-0.137525,0.113533,-0.137525,0.002783,-0.256850,-0.134699,0.068584,-0.134699,0.068584,0.035463,-0.267718,0.035463,-0.267718,-0.135995,-0.136045,0.151446,0.098787,0.151446,0.098787,-0.057413,0.281567,-0.093128,-0.248860,-0.127372,0.195544,0.079591,-0.294386,0.079591,-0.294386,
144,-0.013546,-0.059744,-0.036687,0.100418,0.073558,0.042141,0.073122,-0.088676,0.073122,-0.088676,-0.016351,0.173096,0.106081,0.083826,-0.004020,-0.215248,-0.004020,-0.215248,0.118269,0.010278,0.116555,0.041010,0.116555,0.041010,-0.075133,-0.200668,-0.075133,-0.200668,-0.094605,-0.184097,0.104340,0.185800,0.134100,0.121265,0.045081,-0.273570,0.054649,-0.286326,-0.126989,-0.200498,-0.158963,-0.098024,0.167842,-0.050830,0.167842,-0.050830,0.094842,-0.268104,-0.163185,0.103373,-0.169235,-0.088197,-0.169235,-0.088197,-0.174117,-0.070575,-0.174117,-0.070575,0.174927,-0.085472,
145,0.003521,0.019833,-0.026101,0.031459,-0.026101,0.031459,-0.030894,0.009971,0.030993,-0.021438,-0.033757,0.054343,-0.033757,0.054343,0.018804,0.080398,0.046513,-0.021642,-0.020591,0.093058,-0.048582,-0.061084,0.015948,-0.111178,0.015948,-0.111178,-0.032288,-0.118131,-0.032288,-0.118131,-0.033025,0.165740,-0.054482,-0.160108,0.043598,0.175773,0.043598,0.175773,-0.049867,-0.183762,-0.035503,-0.201580,0.107416,-0.070944,-0.115065,0.030142,-0.040820,-0.222621,0.122616,-0.053705,-0.087683,-0.169891,0.128927,-0.043555,-0.025273,0.244206,0.123151,-0.108986,-0.034021,-0.252600,
146,-0.070749,0.046139,0.074480,-0.023220,0.064827,0.122318,-0.078527,-0.093712,-0.078527,-0.093712,0.090553,-0.091432,-0.014869,0.199791,-0.105758,0.044496,-0.105758,0.044496,-0.110621,-0.005843,0.090044,-0.128979,0.090044,-0.128979,0.110293,-0.049808,0.094582,0.125929,-0.074339,-0.172743,-0.116218,0.043709,-0.116218,0.043709,-0.103018,-0.112575,0.091856,0.148324,0.091502,0.151234,0.119929,0.050049,-0.121171,-0.064775,-0.087231,0.191888,-0.144390,-0.003328,0.028810,-0.278746,0.028810,-0.278746,-0.145837,-0.107193,0.095928,-0.243732,0.095928,-0.243732,0.113680,-0.219615,
147,0.018118,-0.017032,0.018118,-0.017032,-0.035304,0.014835,-0.042335,0.019904,0.038102,-0.048550,-0.061833,-0.019706,-0.061833,-0.019706,-0.052917,-0.064572,-0.052917,-0.064572,-0.041127,-0.099623,-0.041127,-0.099623,0.068477,-0.013337,-0.063633,0.060584,-0.071444,-0.012331,0.064288,-0.068006,-0.037667,0.120261,0.041121,0.134212,-0.083031,0.060759,-0.083031,0.060759,-0.079930,0.077578,-0.038257,-0.158443,0.096275,-0.035696,0.048206,-0.168967,0.024010,-0.191244,0.006232,0.196835,0.006232,0.196835,-0.102003,0.067050,-0.102003,0.067050,0.090462,-0.119150,0.050708,-0.195046,
148,0.019185,-0.036221,-0.024878,0.044902,-0.024878,0.044902,-0.034754,-0.017442,0.024563,-0.060991,0.022268,0.065030,0.022268,0.065030,0.041297,0.037958,0.029505,-0.074977,-0.018769,-0.112249,-0.018769,-0.112249,0.055952,0.079394,0.035790,-0.130266,0.079659,0.058291,0.019043,-0.167310,0.022717,-0.177528,-0.090846,-0.150052,0.104065,0.124801,-0.127111,0.047067,0.020499,-0.249383,0.093292,0.184191,-0.133387,0.094053,0.136227,0.089890,-0.138500,0.092815,-0.126456,-0.149522,0.150406,0.026520,-0.077225,-0.251041,-0.103717,-0.215977,0.078722,-0.251897,0.153044,0.055804,
149,-0.008375,0.059653,-0.037771,-0.070551,-0.037771,-0.070551,0.025987,0.117209,0.060258,-0.067840,0.060258,-0.067840,0.012620,0.138255,0.012620,0.138255,0.068135,0.062808,0.068135,0.062808,0.009512,0.147006,-0.080240,0.001989,0.073745,-0.070833,-0.065351,-0.137327,0.080662,0.132225,0.064423,-0.172208,0.003088,0.220413,0.003088,0.220413,0.110836,-0.081703,0.124601,0.016240,-0.123836,-0.033523,-0.125668,-0.009188,0.126851,0.059374,-0.072592,-0.217758,0.118822,0.139049,-0.057697,0.243846,-0.057697,0.243846,-0.113361,-0.164213,-0.074510,-0.230442,0.139170,-0.083675,
150,0.010537,0.056501,0.022053,-0.046490,0.002316,-0.074560,-0.043224,0.008668,-0.043224,0.008668,0.016398,0.090959,-0.003650,0.104221,0.031519,0.101405,0.031519,0.101405,-0.036840,-0.122116,0.071383,-0.059375,0.044966,0.156004,0.072231,-0.127846,0.072231,-0.127846,-0.013002,0.197166,0.050017,-0.178169,0.050017,-0.178169,0.007919,0.217058,0.009164,0.219786,0.009164,0.219786,0.119454,0.012774,-0.055905,-0.230472,-0.027819,-0.264471,0.040141,-0.260088,0.040141,-0.260088,0.144873,-0.058079,0.144873,-0.058079,0.117149,0.193236,0.117149,0.193236,-0.045939,0.286192,
151,-0.004568,-0.011033,-0.005380,0.037455,-0.005380,0.037455,0.025475,-0.030788,-0.021384,0.059774,-0.028433,0.062515,-0.028185,0.070959,-0.028185,0.070959,0.034190,0.074348,0.034190,0.074348,-0.009011,-0.109215,0.051343,0.061383,0.051343,0.061383,-0.064903,0.016197,-0.064903,0.016197,-0.068779,-0.091287,-0.072232,0.114315,0.094265,-0.025551,0.059137,-0.146570,0.092328,0.123679,0.031926,-0.214216,0.055484,-0.200800,-0.078067,0.178484,-0.078067,0.178484,-0.035465,-0.233638,-0.050233,-0.226258,-0.055241,-0.222440,-0.055241,-0.222440,0.027223,-0.242190,0.009858,0.260486,
152,0.005528,-0.040160,-0.015354,-0.043894,0.013098,0.063539,0.013098,0.063539,0.000712,-0.084896,0.065281,0.003125,0.013055,-0.143304,0.000693,0.152334,-0.037482,0.146140,-0.037482,0.146140,0.070719,0.101981,0.001679,0.171257,-0.093284,-0.067356,0.110896,-0.017947,-0.103684,0.112432,0.043274,0.221750,-0.131248,0.029807,0.121417,-0.118975,0.058414,0.234817,-0.063446,0.231422,-0.049276,-0.247102,-0.053116,0.274108,-0.053116,0.274108,-0.063150,-0.271844,-0.165683,-0.011169,-0.165683,-0.011169,0.124238,-0.210368,-0.167956,-0.015143,-0.167956,-0.015143,-0.151418,0.149347,
153,-0.012420,0.039132,-0.000467,0.068627,-0.042447,0.032787,0.041632,-0.036905,0.030007,-0.066138,0.061753,-0.014091,0.062997,0.054863,-0.069555,0.057134,0.080669,-0.052231,0.080669,-0.052231,-0.083630,0.044328,-0.083630,0.044328,0.086852,0.066894,0.021103,-0.174878,-0.100898,-0.044439,-0.100898,-0.044439,-0.082019,-0.135068,0.042629,0.188387,0.042629,0.188387,0.088312,-0.123995,-0.110718,0.031792,0.113920,0.006312,-0.032414,-0.207591,-0.032414,-0.207591,-0.101289,0.106765,-0.101289,0.106765,0.045358,0.200825,-0.031513,0.214807,0.119689,0.006513,0.118737,0.077604,
154,-0.016536,-0.007215,-0.016536,-0.007215,-0.020807,-0.007457,-0.020807,-0.007457,0.017967,0.023155,0.028403,-0.006553,0.020725,0.055184,-0.054836,0.054465,0.012525,0.132124,0.044823,0.116609,0.042427,-0.136443,0.073205,0.123531,0.063238,0.163428,0.045005,0.211810,0.045005,0.211810,0.012088,0.228884,0.012088,0.228884,0.037763,0.229337,0.091513,0.177608,0.091513,0.177608,0.123353,0.111577,-0.027324,0.254249,0.129714,0.102524,0.129714,0.102524,0.099845,0.188909,-0.094584,-0.210536,0.032314,0.276246,0.074691,-0.246644,-0.151790,-0.008586,-0.151790,-0.008586,
155,0.001945,-0.030352,0.008735,0.027151,0.029499,-0.046958,0.000294,0.089197,-0.007766,-0.093524,-0.007766,-0.093524,0.012680,-0.105472,0.060941,-0.003772,0.060941,-0.003772,-0.067075,-0.024982,0.021185,-0.124094,0.066079,0.044626,0.072385,-0.046466,0.017214,0.144245,-0.018383,0.149546,-0.018383,0.149546,0.069004,-0.083825,0.069004,-0.083825,0.002988,-0.161656,0.002988,-0.161656,0.075918,-0.090223,0.089537,0.067486,-0.026935,0.181232,-0.026935,0.181232,-0.009055,-0.192464,-0.107319,0.017338,0.094790,-0.102188,-0.111115,0.062155,-0.108635,-0.082469,-0.112896,-0.094496,
156,0.005523,0.041826,0.005523,0.041826,0.022223,-0.039288,0.034632,0.029692,0.013097,-0.070739,0.027328,-0.069122,-0.052104,0.024393,-0.059413,0.033238,-0.062391,0.026484,0.003622,0.133749,0.003622,0.133749,0.025497,0.133378,0.025497,0.133378,-0.077891,0.026767,0.035823,0.134880,-0.054628,-0.123814,-0.054628,-0.123814,0.065522,-0.115589,0.041100,0.154196,-0.097154,-0.018837,-0.087177,-0.095360,0.071355,-0.142594,-0.062538,0.162557,-0.062538,0.162557,0.099501,-0.078524,0.071682,0.156198,0.071682,0.156198,-0.111768,-0.027491,0.099837,-0.101554,0.114797,-0.028083,
157,-0.007338,-0.015112,-0.001681,0.048285,-0.030667,0.037536,-0.030667,0.037536,0.043357,-0.006964,0.053529,0.004080,-0.044086,-0.057827,-0.010486,0.110565,-0.061025,0.003310,-0.061025,0.003310,0.062869,-0.017933,0.035978,-0.114025,0.031347,-0.120333,0.031347,-0.120333,0.037901,0.116342,-0.048031,0.104973,0.028726,0.129059,0.028726,0.129059,-0.072640,0.059682,0.077212,-0.048688,0.081538,0.082349,0.095325,0.040857,0.095325,0.040857,-0.067150,0.143156,-0.068625,0.143458,0.017077,-0.195695,-0.109127,-0.019539,0.094717,0.108964,0.111476,0.006755,0.111476,0.006755,
158,0.016332,-0.012758,0.016332,-0.012758,0.010722,0.053278,0.021242,-0.046094,0.033242,0.028639,0.008624,0.073827,0.008624,0.073827,-0.010752,0.079135,-0.037073,-0.049028,-0.037073,-0.049028,0.021628,0.080846,0.028146,0.075829,-0.027425,-0.095953,-0.037447,0.088886,-0.037447,0.088886,0.060956,-0.041595,0.045342,0.091153,0.045342,0.091153,0.066620,0.006238,0.066620,0.006238,-0.023106,-0.121137,-0.004989,0.129444,-0.052310,-0.092403,-0.061941,0.073278,-0.061941,0.073278,0.073086,0.022298,0.046474,-0.108437,-0.068667,0.065189,0.076083,-0.043482,0.076083,-0.043482,
159,0.013565,0.039358,0.013565,0.039358,-0.025258,0.045253,-0.025258,0.045253,-0.035539,-0.008124,-0.035539,-0.008124,0.030183,0.043751,-0.040595,-0.011832,0.038487,-0.062267,0.038487,-0.062267,0.051432,0.029840,-0.023798,0.094212,0.059351,0.012911,0.064338,0.020980,-0.064418,0.027423,-0.066710,0.009001,0.002535,-0.130143,0.067170,0.037302,-0.014818,0.129289,0.072039,0.011373,-0.068001,-0.046248,-0.005168,-0.135110,-0.086596,0.026365,0.075988,0.087684,0.075988,0.087684,0.053390,0.144037,0.048883,0.160060,0.099523,-0.015294,-0.066681,-0.140413,0.100485,0.006938,
160,0.004270,-0.019351,-0.027667,0.017789,-0.010938,-0.054025,-0.021483,0.072061,-0.051091,-0.020706,-0.018943,-0.093653,0.034550,-0.079763,-0.047140,0.078695,0.056934,0.079364,0.077479,0.011684,0.068850,0.081218,0.075189,-0.083108,-0.058780,0.124193,-0.058780,0.124193,0.080910,-0.070266,-0.088773,0.028471,-0.089772,0.051261,-0.046084,-0.155504,0.042264,0.163099,0.042264,0.163099,-0.033812,0.173400,-0.047654,-0.165119,-0.047654,-0.165119,0.099961,-0.060773,0.068513,0.152775,-0.093104,-0.097411,-0.036062,0.190550,-0.075070,-0.149046,-0.095384,0.112486,-0.108938,0.057276,
161,-0.015592,-0.027199,-0.021302,0.049598,-0.027680,0.040455,-0.027680,0.040455,0.020122,-0.055104,0.021812,-0.057841,-0.036049,-0.050532,-0.036049,-0.050532,0.049996,0.014799,0.049996,0.014799,0.002859,0.098671,0.002859,0.098671,-0.020852,-0.091665,-0.020852,-0.091665,-0.056796,0.030155,0.050657,0.081149,0.053849,0.073796,0.053849,0.073796,-0.048831,0.089592,-0.067326,-0.023152,-0.062830,0.061284,-0.062830,0.061284,-0.011307,-0.133188,-0.014222,0.134834,-0.001689,-0.141939,0.061847,-0.093437,-0.055129,-0.112134,-0.000378,-0.152314,0.082578,-0.020054,-0.084271,-0.058256,
162,0.011640,-0.037871,-0.028351,-0.000681,-0.028351,-0.000681,-0.015119,-0.053220,-0.024080,-0.059147,0.018331,-0.069215,-0.033796,0.061901,-0.042803,-0.066878,0.050192,-0.065699,-0.008786,0.125359,-0.008786,0.125359,0.053219,-0.082881,-0.014578,-0.130152,-0.014578,-0.130152,0.066967,0.066160,0.060939,-0.085579,0.038694,0.130705,0.038694,0.130705,0.075908,0.056703,0.075908,0.056703,0.014269,-0.158546,-0.072485,0.105493,0.091910,0.055383,0.088763,0.087447,0.011315,-0.191227,-0.087236,-0.104662,-0.088785,-0.101406,-0.025491,0.188837,-0.096765,-0.086825,0.103467,-0.054955,
